coherence_analysis.local_coherence_embeddings,coherence_analysis.entity_coherence,coherence_analysis.overall_coherence,coherence_analysis.coherence_values.2,coherence_analysis.coherence_values.3,coherence_analysis.coherence_values.4,coherence_analysis.coherence_values.5,coherence_analysis.coherence_values.6,coherence_analysis.coherence_values.7,coherence_analysis.coherence_values.8,coherence_analysis.coherence_values.9,coherence_analysis.coherence_values.10,originality_analysis.semantic_distance,stylistic_analysis.linguistic_metrics.lexical_diversity.TTR,stylistic_analysis.linguistic_metrics.lexical_diversity.log_TTR,stylistic_analysis.linguistic_metrics.average_subordination_depth,stylistic_analysis.rhetorical_devices.counts.onomatopoeia,stylistic_analysis.rhetorical_devices.counts.epiphora,stylistic_analysis.rhetorical_devices.counts.paronomasia,stylistic_analysis.semantic_density.cosine_similarity,stylistic_analysis.semantic_density.entropy,stylistic_analysis.sentence_rhythm.coefficient_of_variation,sentiment_analysis.average_entropy,sentiment_analysis.average_max_confidence,sentiment_analysis.average_valence_intensity,sentiment_analysis.sentiment_distribution_positive,sentiment_analysis.sentiment_distribution_negative,sentiment_analysis.sentiment_trend,sentiment_analysis.temporal_dynamics,sentiment_analysis.emotional_complexity,sentiment_analysis.emotional_volatility,sentiment_analysis.emotional_persistence,sentiment_analysis.emotional_oscillation,thematic_analysis.inter_theme_similarity,thematic_analysis.graph_modularity
0.5194898570577303,0.05357124581019881,0.5829929679786398,0.3493109361671328,0.33186585920271283,0.3067018868183116,0.28622174910133313,0.318620373032815,0.32891685387241953,0.31352655822194475,0.2932733617255092,0.32546072938065385,0.5316268957323498,0.5057251908396947,0.891118300126155,1.2666666666666666,0,0,0,0.2141602337360382,5.131793464424787,0.6436108944165545,0.018281708242247147,0.9971087472779411,0.9942174974962005,0.8857142857142857,0.11428571428571428,0.02052596397437236,0.04222597014422541,0.655084811932944,0.20588235294117646,0.7941176470588235,0.0,0.3144517242908478,0.0
0.5160660131110085,0.03160093140368735,0.284937526830332,0.3799100553651801,0.3982576217379217,0.40653926018571823,0.37073974726992576,0.389602363712284,0.35741986034603324,0.3383299967447585,0.34279003417883364,0.2807703618198657,0.5520908931891123,0.540447504302926,0.9033178525834338,1.52,0,0,0,0.2073165476322174,5.223523134890046,0.6388581249519021,0.021314822401013893,0.9964252037879748,0.9928504050267526,0.8717948717948718,0.1282051282051282,0.015754618041544995,0.06452276259696124,0.6699476938916045,0.21052631578947367,0.7894736842105263,0.0,0.38432252407073975,0.0
0.25583500787615776,0.05815743047229762,0.6978333744041226,0.39879270911972264,0.3664179391090499,0.3478439516507249,0.36240259508142436,0.3463305998914912,0.30802539335229245,0.32016430132541546,0.30661653829996055,0.29502332526522274,0.7371151215500302,0.5327102803738317,0.8960612705338987,1.5434782608695652,0,0,0,0.22270193696022034,4.9209500742331445,1.0484479735438035,0.053447945338883515,0.9878155650763676,0.9756311288119519,0.5172413793103449,0.4827586206896552,0.024994749454226108,0.06731983572551366,0.6226513458044153,0.25,0.75,0.03571428571428571,0.2335415780544281,0.0
0.5058285041401783,0.01808704557091654,0.5548020388238251,0.3663735671787692,0.36565453385336655,0.3465133633408776,0.28168726512807846,0.3013299413659944,0.3494953208313449,0.27469071953521473,0.3327095130577322,0.31193395582411,0.6074949355589019,0.49502982107355864,0.8869661471969695,1.34375,0,0,0,0.2141074389219284,4.9023175037081606,0.5963139528935285,0.02890108216932887,0.9943119164775399,0.9886238383204566,0.9411764705882353,0.058823529411764705,0.014571201223909086,0.17763022201485176,0.6815829945308841,0.36363636363636365,0.6363636363636364,0.09090909090909091,0.4007755219936371,1.1102230246251565e-16
0.40963785184754264,0.032932833333291,0.4565770096488355,0.40861143443394077,0.4605204634448263,0.4421792161903742,0.43768387884882687,0.38316346469697365,0.32165401870510674,0.347136913296865,0.38926437367638134,0.3651095145523201,0.5736892940269576,0.5067264573991032,0.8955108336727702,1.3148148148148149,0,0,0,0.21247582137584686,5.285711576674301,0.6043302332876505,0.021421628713797887,0.9966236617830064,0.9932473300956189,0.9555555555555556,0.044444444444444446,0.009684534943413405,0.14592497245782457,0.6865678920383955,0.38636363636363635,0.6136363636363636,0.0,0.48797932267189026,0.0
0.5019484671453635,0.06953463203463203,0.7914717742891285,0.428723052486076,0.3837378540018084,0.42196486037767256,0.38404477663862957,0.3321239984710971,0.3251825174842818,0.3607579334389076,0.3918559684159344,0.37173354104481404,0.6058518812060356,0.6018518518518519,0.9055409006345153,1.2857142857142858,0,0,0,0.2098938226699829,4.58123230261306,0.7792368339491629,0.0545021706539822,0.988517681757609,0.9770353437828211,0.4666666666666667,0.5333333333333333,-0.10471969394679793,0.2044567291740176,0.6498917234673464,0.5,0.5,0.0,0.2537258267402649,0.0
0.45188948791474104,0.04464069264069264,0.37975142298156706,0.37175624461586493,0.379982212425724,0.3596600350580902,0.35561347924710496,0.3375841910818537,0.29024323448709966,0.2887406405288391,0.3729845571931438,0.32273171008749885,0.6409047947161728,0.5326530612244897,0.8983138906784323,1.5217391304347827,0,0,0,0.21075384318828583,5.201297005067285,0.6494563792950624,0.023535821048548223,0.9959054824077722,0.9918109602224308,0.8787878787878788,0.12121212121212122,0.022343092855480386,0.04223673549428319,0.6804037725294507,0.21875,0.78125,0.03125,0.315050333738327,0.16856517972679302
0.519647279852315,0.03560808617246745,0.5484350774809565,0.36658904560884575,0.3301391927753673,0.3204041508263688,0.28038421186084406,0.3332401231926106,0.3203415788407206,0.32775900128750957,0.33221686056668237,0.31905474808377093,0.6107510171830655,0.4725085910652921,0.882242546129778,1.392156862745098,0,0,0,0.21014349162578583,5.096183025602945,0.6164207675123368,0.0263363794542719,0.9953101827548101,0.9906203768496664,0.8461538461538461,0.15384615384615385,0.0006717434054338078,0.06479621794667331,0.6738403772623404,0.18421052631578946,0.8157894736842105,0.0,0.5702120065689087,0.0
0.27087994270464955,0.043310894845421694,0.35075649161343064,0.36742784425201647,0.3688220995418809,0.35557651759064646,0.3516243129493938,0.35668755487130205,0.3205220654016596,0.334574976682479,0.3197900366548408,0.3241087515798184,0.6862203918811348,0.503030303030303,0.8892580434581173,1.4285714285714286,0,0,0,0.22268061339855194,5.041460703879276,0.5142063346331018,0.04830944387760955,0.9860087247455821,0.972017459667233,0.6176470588235294,0.38235294117647056,0.014000343414872333,0.11332047804460868,0.6587563596155299,0.30303030303030304,0.696969696969697,0.0,0.23750069737434387,0.15855277629958583
0.3673060595989227,0.012791322669418645,0.43856727330859163,0.3720657158585696,0.40730287035106255,0.39398701499932653,0.3856880031642546,0.36586034412430096,0.35771715206383947,0.35805649763542363,0.3107274903651047,0.3120574556152665,0.5524958069953654,0.519455252918288,0.8950735051917185,1.1470588235294117,0,0,0,0.21152925491333008,5.123633648417711,0.5309128832335239,0.02686941479175458,0.9950886930738176,0.9901773832705137,0.7428571428571429,0.2571428571428571,0.013072839525650738,0.17738610264277152,0.6736809137030988,0.4411764705882353,0.5588235294117647,0.058823529411764705,0.33056554198265076,0.0
0.548629030585289,0.07633094765571545,0.20766643833540124,0.3405938604531007,0.3771783245858356,0.37766738850110504,0.3696148693964244,0.34118848831186915,0.39578561122088113,0.39810467345755873,0.3543933089666823,0.35764114997196084,0.6296762583156427,0.46489859594383776,0.8814896364745647,1.3333333333333333,0,0,0,0.2057717740535736,5.150849802743679,0.5892438984043108,0.03691610990932148,0.9912442273871843,0.9824884518152536,0.9534883720930233,0.046511627906976744,-0.0009611345305941334,0.17384651883561786,0.6807741240511309,0.38095238095238093,0.6190476190476191,0.0,0.3180951476097107,0.0
0.291080105983253,0.10586775296529981,0.542904484327412,0.427240644286313,0.4145884462503157,0.42341862643637823,0.4014737549885029,0.40347298973325446,0.3277318947119798,0.30321266314966955,0.27914205956679383,0.38794137854712873,0.7507373468329509,0.5338208409506399,0.9004361808898254,1.6885245901639345,0,0,0,0.22246354818344116,5.410265914863974,0.6431861600007416,0.030773501565816194,0.9947659002768027,0.9895318071814128,0.5945945945945946,0.40540540540540543,-0.014403605979978584,0.08438386015355374,0.6350425691389933,0.16666666666666666,0.8333333333333334,0.0,0.2767035961151123,0.0
0.4486645911820233,0.013956971677559913,0.2744813068014487,0.32736952339611497,0.35379371450157376,0.2914793593003625,0.3884532906358468,0.3054162065184391,0.3227953472418399,0.371528797875324,0.3573734786011017,0.29859257538206785,0.5544427240888278,0.4873294346978557,0.884810392177647,1.5,0,0,0,0.21580776572227478,5.031732521107975,0.6828806663157349,0.01831456421855302,0.9971607072012765,0.994321417901665,0.9142857142857143,0.08571428571428572,0.023186846272113593,0.10987483083097499,0.6462749333466641,0.23529411764705882,0.7647058823529411,0.0,0.4900418519973755,1.1102230246251565e-16
0.5036615159200586,0.0453291474085647,0.37305647992510266,0.39732573363329027,0.3790703931604833,0.4426860728033593,0.43399989480546497,0.3776508997458669,0.3751343886611557,0.3007596850660545,0.338243313131916,0.3801155884557939,0.5152186027831501,0.5185185185185185,0.897167379631245,1.4181818181818182,0,0,0,0.21256312727928162,5.246346931096751,0.5767419847566778,0.015404521270395353,0.9977382332086563,0.9954764672802412,0.825,0.175,-0.0030477495742395706,0.09461476593922499,0.6748054733050455,0.28205128205128205,0.717948717948718,0.0,0.4077165722846985,0.10829812545129312
0.34739553495107783,0.10275260300415098,0.3085777375297164,0.3041360992700766,0.31728700942010885,0.34189901354137897,0.30215022261502833,0.33527150866483585,0.3130396942697224,0.33072670205851473,0.30424133664657654,0.3356993858484783,0.6299895064698325,0.42473118279569894,0.8704940249561238,1.4054054054054055,0,0,0,0.21623079478740692,5.332937414247917,0.7023286177638645,0.04455511688233535,0.990049444437027,0.980098881070735,0.32,0.68,0.01169024818552934,0.04176496044935316,0.639929970547749,0.08163265306122448,0.9183673469387755,0.0,0.2555190622806549,0.19238388284497115
0.4719202807173133,0.028174603174603175,0.5432351516995103,0.4181653020045266,0.3605533593336558,0.2937075900785054,0.36992085186571655,0.324431238390021,0.2613122149389929,0.2980786402218124,0.29046378049262134,0.33842104380547783,0.6094432618882921,0.5229166666666667,0.8949861310613927,1.3958333333333333,0,0,0,0.2161974459886551,5.052060507597776,0.6456701304500402,0.018466472856490983,0.9971835669130087,0.9943671441069455,0.84375,0.15625,-0.012760579346266182,0.1334997051252288,0.6784461595696979,0.25806451612903225,0.7419354838709677,0.0,0.39663901925086975,0.0
0.4246066665649414,0.054782289249892084,0.2836205708833248,0.3498448496665282,0.34418044681864085,0.3691964192106959,0.3520119564881405,0.32410554941898223,0.31918445436958615,0.3364175918239375,0.34448540215233187,0.3135099440444406,0.5681825694110658,0.4628751974723539,0.8805826920029414,1.328125,0,0,0,0.2121095210313797,5.159244169967051,0.4439635427286798,0.024915954863927184,0.9940894121347472,0.9881788182862883,0.9069767441860465,0.09302325581395349,0.0017950194471709896,0.17006590284106332,0.6785861070421052,0.3333333333333333,0.6666666666666666,0.0,0.4464421272277832,0.0
0.2564643518282817,0.11458506215371204,0.2838120647699659,0.3629943400027083,0.3031175891349403,0.39668947548328093,0.332695223331503,0.3719778460359269,0.33879384143849445,0.32891724586437976,0.3806764137776574,0.33325647199350844,0.6350294841660393,0.5067698259187621,0.8912141954850449,1.4528301886792452,0,0,0,0.2103888988494873,5.229965617857411,0.8578956487210311,0.02968536529935777,0.9940372565213371,0.9880745087233235,0.47058823529411764,0.5294117647058824,0.02101137716841017,0.11389736066417389,0.6698711629447729,0.2727272727272727,0.7272727272727273,0.0,0.22559386491775513,0.14391839816246182
0.4500994190573692,0.0559533682603287,0.3707924294505875,0.3888165622309173,0.39343871490930454,0.42523184535891057,0.3813558876605899,0.38848613205311083,0.3933945700462947,0.391395188030788,0.3399377272009605,0.36872676910877367,0.5147139123744435,0.5110294117647058,0.8934222031554878,1.3658536585365855,0,0,0,0.2157495617866516,5.143583135320027,0.5061170663045137,0.021839299938011193,0.996542205681672,0.9930844027328783,0.972972972972973,0.02702702702702703,0.00893185999039883,0.11919701364798517,0.6672037896891259,0.3333333333333333,0.6666666666666666,0.0,0.5903245806694031,1.1102230246251565e-16
0.4769024657814399,0.04638097784727737,0.2809895811004892,0.4079565492979732,0.38973182837861775,0.413919661054881,0.3953975967890659,0.3446477539633647,0.39259262547567414,0.3161280050456205,0.33135499366798427,0.34314731182129254,0.6720262223026818,0.5060034305317325,0.893028924860944,1.2564102564102564,0,0,0,0.21071384847164154,5.153652192270683,0.634090024122979,0.03427432140033014,0.991528176344358,0.9830563578259152,0.9487179487179487,0.05128205128205128,0.0005197597459418331,0.11160828684842458,0.6677087603044831,0.23684210526315788,0.7631578947368421,0.02631578947368421,0.42155885696411133,0.0
0.38447605006928953,0.19110028043851573,0.11189046923560585,0.29015536559769173,0.2988038311213095,0.31385183764760666,0.26853726790295573,0.27675360823366185,0.2749718323234354,0.29810876276734966,0.24334496247888485,0.3198195760917739,0.6659349221736193,0.45229681978798586,0.859459021028992,1.2424242424242424,0,0,0,0.2165750116109848,4.615709184004576,0.7926875182754798,0.025642786547699987,0.9957094663067868,0.9914189444664915,0.5263157894736842,0.47368421052631576,-0.0032608681413085604,0.2545670736832079,0.6288714347479198,0.6111111111111112,0.3888888888888889,0.0,0.30338987708091736,0.0
0.5209260021264737,0.023639122315592904,0.21361447776925105,0.3640531914462551,0.345413802441673,0.3636699796373015,0.3653166388020085,0.35574774716138546,0.33017674795308066,0.3075601413870533,0.2730175555997467,0.3330478473356184,0.5801216429720323,0.49714285714285716,0.8884187423554074,1.3235294117647058,0,0,0,0.21177099645137787,5.0245592961801915,0.7332531755902414,0.012973679283550442,0.9981984989983695,0.996396999683098,0.9714285714285714,0.02857142857142857,-0.007913180413837914,0.0731567057475846,0.6674079871709224,0.17647058823529413,0.8235294117647058,0.0,0.3575272560119629,0.0
0.4805640284168093,0.027011365013841795,0.5318967061858488,0.43598650131856453,0.3780325525512976,0.37250181564704954,0.3798758330019619,0.3368346737301519,0.4173768860547283,0.3361639602560154,0.330447403826213,0.2788469283457125,0.4800374670161141,0.4848966613672496,0.8876777254745672,1.2857142857142858,0,0,0,0.20673781633377075,5.087177795441953,0.649538172242816,0.04023927292416422,0.9847536555358342,0.9695073184917592,0.8095238095238095,0.19047619047619047,0.004188485941702583,0.11800176505659099,0.6843155699233758,0.2926829268292683,0.7073170731707317,0.0975609756097561,0.32654622197151184,0.0
0.36516227821509045,0.13243810283283966,0.4341309834521893,0.3770124486930908,0.39882604856560055,0.3617252947416093,0.3429194486853512,0.3080557983759507,0.32894752502314933,0.28292266027968194,0.30816188345332923,0.39379102660505655,0.7174934874392218,0.5,0.8825698393566789,1.2857142857142858,0,0,0,0.21864493191242218,4.861440448551527,0.45874744549697494,0.06608928515078322,0.9807412838935852,0.9614825600455515,0.64,0.36,0.023665730604716016,0.11725522808710216,0.6372888992033053,0.2916666666666667,0.7083333333333334,0.0,0.2603171765804291,0.0
0.47424356266856194,0.01734687359193288,0.4060347353327545,0.3631702614029557,0.4390150599308675,0.37563436210013645,0.36073705021752145,0.3857292909204404,0.3668196327158254,0.34124652261062965,0.3271213765106125,0.3425373505338026,0.5541956721080674,0.5281124497991968,0.8972005865892508,1.3043478260869565,0,0,0,0.20885129272937775,5.1158519048174815,0.6785056674145642,0.01627624096295033,0.9975653483587152,0.9951306980972945,0.9705882352941176,0.029411764705882353,0.003842780058901388,0.019987935983781253,0.663289204351103,0.12121212121212122,0.8787878787878788,0.0,0.44726526737213135,-0.00649601601300262
0.521112743545981,0.02641717140072403,0.2968621112523867,0.3598223705352587,0.37051147064654133,0.3886594370604286,0.34769328190317916,0.35674309036002144,0.3156670822545675,0.38402512448665876,0.33814169803330424,0.3795232163794996,0.590192661765549,0.511864406779661,0.8950340662500326,1.3111111111111111,0,0,0,0.21159328520298004,5.1211988375288495,0.9359401084137072,0.024214523825517715,0.9960263863205909,0.9920527836860856,0.875,0.125,-1.2080334344516413e-05,0.06914676087358279,0.6727318106225617,0.20512820512820512,0.7948717948717948,0.0,0.34891417622566223,0.0
0.3472157553459207,0.08279520620163894,0.14533837034130767,0.2905856775485922,0.3272744380886536,0.3179618631498143,0.33394118309257914,0.35450825261971103,0.3083252633667263,0.3702118577704622,0.36201972705311436,0.32322264053603067,0.6597422018233273,0.4507628294036061,0.8789154156105325,1.5194805194805194,0,0,0,0.21222180128097534,5.344508023156168,1.027600619097757,0.048769927279004165,0.984961905827125,0.9699238192661142,0.5,0.5,0.0228193821065597,0.21302300288162898,0.7039360745089563,0.46808510638297873,0.5319148936170213,0.0,0.30236321687698364,0.0
0.4784256607294083,0.06965896999532077,0.2939284450270331,0.34048525959321635,0.3670792435724966,0.4174643131837451,0.3942114342354213,0.3547694419911957,0.3105779558161436,0.2923539688356004,0.32517755447855456,0.32590288771562115,0.5579876733322938,0.4711191335740072,0.8808572648100255,1.2391304347826086,0,0,0,0.21236467361450195,5.208444427727331,0.5742316379351164,0.023913553416600248,0.9960092886074169,0.9920185740684738,0.7837837837837838,0.21621621621621623,0.047805373612934764,0.20681863646144816,0.6721543046523138,0.4722222222222222,0.5277777777777778,0.0,0.4598712623119354,0.0
0.5567110521452767,0.04186766180334024,0.22274728821293818,0.3375160675991349,0.34100075090699483,0.3283245557212898,0.35403910872790634,0.3762911573458721,0.3294805333621162,0.3783622151111141,0.3638609547648848,0.27930129688989846,0.5110420232845677,0.4807073954983923,0.8861334772610028,1.103448275862069,0,0,0,0.21128378808498383,5.088603430860778,0.6383432403952332,0.018432655541885123,0.9970930303846087,0.9941860586377083,0.9047619047619048,0.09523809523809523,0.0007256233508722284,0.14858518574771976,0.6978032114529035,0.4146341463414634,0.5853658536585366,0.0,0.1857088804244995,0.0
0.4407196347327793,0.09855605067546434,0.23527777141393424,0.35326074187722556,0.33639681917367587,0.34432634339464724,0.35868482152060793,0.3348081538439361,0.3310271344015962,0.30992995502811244,0.2930948655757132,0.3388890928665616,0.7247819328887595,0.4240422721268164,0.8705875515476416,1.4827586206896552,0,0,0,0.21198774874210358,5.076979772996021,0.5085888893106607,0.06758750344324241,0.9821802079677582,0.9643604131764733,0.34,0.66,0.00038514346271102245,0.04344515340415562,0.6429263327541794,0.12244897959183673,0.8775510204081632,0.0,0.20037023723125458,0.0
0.4712458864918777,0.02591239036672473,0.5400927178482482,0.4088830165147699,0.4042896016920828,0.3481613570723576,0.3737929741167102,0.3548946813803635,0.33285229881282874,0.3640919839076697,0.3550581229749395,0.3467566063040494,0.6067258771095011,0.5279503105590062,0.8966421703545694,1.5161290322580645,0,0,0,0.21453745663166046,5.092016008771829,0.7354026582098766,0.025860541817693507,0.9957840352347402,0.9915680655694539,0.7575757575757576,0.24242424242424243,0.012403647644556075,0.1492572266779626,0.6726700618133704,0.46875,0.53125,0.0625,0.30885082483291626,0.1015768418382019
0.4606491865759546,0.016527082081079274,0.22433830077539582,0.4100092133897076,0.4078755153144862,0.3833100409443821,0.3988424009668431,0.38498466204765447,0.338864931587298,0.4151973226127096,0.37949749471514627,0.34820489052244297,0.6345797753168477,0.48738170347003157,0.8886078387478434,1.1666666666666667,0,0,0,0.213079035282135,5.171578883338843,0.7551192316044889,0.020773325264154787,0.9966477432916331,0.9932954833818448,0.8837209302325582,0.11627906976744186,0.02338864597231371,0.08536764803572225,0.6594326695407625,0.23809523809523808,0.7619047619047619,0.0,0.32728537917137146,0.0
0.3169974566183307,0.04444444444444444,0.17024134928980214,0.3166361202867323,0.32825745690842784,0.2937858767501904,0.2880991863207454,0.2879724976595713,0.2922879028348297,0.3495492025372455,0.29721597565091257,0.28565148263305656,0.744209656595356,0.4894894894894895,0.8770015903697144,1.4827586206896552,0,0,0,0.22491846978664398,4.726199514514507,0.6039887398136634,0.09332745309378992,0.9705912985584952,0.941182597834003,0.6363636363636364,0.36363636363636365,0.029400501507938354,0.13578979428973276,0.6441095305153425,0.47619047619047616,0.5238095238095238,0.047619047619047616,0.24016073346138,0.0
0.4976964741945267,0.031372971602434074,0.310176333610288,0.388501062514146,0.3590121635274785,0.4398186523891055,0.41777465525842705,0.3085476046222719,0.3244495858520026,0.29432390921319634,0.3666380451406996,0.3173987737797942,0.6037922588901388,0.4955595026642984,0.8891462421461805,1.2564102564102564,0,0,0,0.2086951732635498,5.1516524214450055,0.7477164690976361,0.02531816688646739,0.995671000919844,0.9913420043763166,0.8421052631578947,0.15789473684210525,-0.00889291541601646,0.19323339088934569,0.6831269696046404,0.4864864864864865,0.5135135135135135,0.02702702702702703,0.4736402630805969,0.04313596252939886
