coherence_analysis.local_coherence_embeddings,coherence_analysis.entity_coherence,coherence_analysis.overall_coherence,coherence_analysis.coherence_values.2,coherence_analysis.coherence_values.3,coherence_analysis.coherence_values.4,coherence_analysis.coherence_values.5,coherence_analysis.coherence_values.6,coherence_analysis.coherence_values.7,coherence_analysis.coherence_values.8,coherence_analysis.coherence_values.9,coherence_analysis.coherence_values.10,originality_analysis.semantic_distance,stylistic_analysis.linguistic_metrics.lexical_diversity.TTR,stylistic_analysis.linguistic_metrics.lexical_diversity.log_TTR,stylistic_analysis.linguistic_metrics.average_subordination_depth,stylistic_analysis.rhetorical_devices.counts.euphony,stylistic_analysis.rhetorical_devices.counts.paronomasia,stylistic_analysis.semantic_density.cosine_similarity,stylistic_analysis.sentence_rhythm.coefficient_of_variation,sentiment_analysis.average_entropy,sentiment_analysis.average_max_confidence,sentiment_analysis.average_valence_intensity,sentiment_analysis.sentiment_distribution_positive,sentiment_analysis.sentiment_distribution_negative,sentiment_analysis.sentiment_trend,sentiment_analysis.temporal_dynamics,sentiment_analysis.emotional_complexity,sentiment_analysis.emotional_oscillation,thematic_analysis.inter_theme_similarity,thematic_analysis.graph_density,thematic_analysis.graph_modularity,stylistic_analysis.rhetorical_devices.counts.allegory
0.31226365871984385,0.07972773958068076,0.16244644772708378,0.3762884764779843,0.37245478589948827,0.3839944851427685,0.35564135568850774,0.3771590168995716,0.3639133853208835,0.38969563567785837,0.3299476306036333,0.36834500633183886,0.629687387523132,0.47869674185463656,0.8769923635230557,1.35,0.0,0.0,0.21480239927768707,0.6296089496286491,0.039396612161308846,0.9928761209760394,0.9857522522964116,0.6428571428571429,0.35714285714285715,-0.010630297840193466,0.22150537125478012,0.6644414755824953,0.0,0.26887595653533936,0.14285714285714285,0.1841431449840446,
0.303012889207286,0.14538524641264366,0.20959164991842505,0.31258233827599335,0.3505876683531264,0.3183772692307697,0.34786924223544746,0.36404084263444686,0.3592036223231326,0.36131953165067615,0.3199103418918927,0.34174308615448507,0.6228197966861031,0.42656449553001274,0.8721334630590887,1.3205128205128205,0.0,0.0,0.22235356271266937,0.4996676573240868,0.037171869551657445,0.9903036267669113,0.9806072568257891,0.37037037037037035,0.6296296296296297,0.02371388155788084,0.2963898397601205,0.7165273002079097,0.03773584905660377,0.2963249683380127,0.14285714285714285,0.13394721782142915,
0.3075102007446381,0.12773730101316308,0.3089276607937474,0.3500350714127481,0.3396324951622085,0.33354416336651144,0.35581021219668074,0.32825078433082083,0.3357010830459085,0.32598842715597476,0.3143781701992883,0.3327539609019835,0.8323138358122598,0.5288270377733598,0.8975830517849683,1.3272727272727274,0.0,0.0,0.21371744573116302,0.44100889694710826,0.03773440428575915,0.9927224704197475,0.985444940466966,0.6285714285714286,0.37142857142857144,0.006639756623791685,0.2084205196007631,0.7120593017291039,0.0,0.2634650766849518,0.045454545454545456,1.1102230246251565e-16,
0.3826131416484714,0.19233333333333336,0.5139300379856683,0.42489269108673916,0.3757546577721089,0.34198922470378246,0.35953239090304334,0.3550417387787534,0.35205302038797043,0.37905908131064103,0.3347042374369076,0.3460619389965849,0.7189761625151291,0.5772058823529411,0.9019665242460467,1.40625,0.0,0.0,0.22767922282218933,0.6287452060569383,0.022896365893638245,0.9963697038198772,0.992739404830469,0.3684210526315789,0.631578947368421,-0.09714573681517348,0.22873280725796885,0.7053157256380821,0.0,0.30366283655166626,0.1,1.1102230246251565e-16,
0.34910357903156963,0.08830409356725145,0.30809427193140254,0.3800193627853406,0.3392948438518461,0.4307583531645168,0.44624685002682674,0.3294570328683431,0.3747333875032477,0.4020042228925833,0.3887493205087208,0.4138580437800039,0.7363439576530998,0.6491228070175439,0.9204078383063734,1.5384615384615385,0.0,0.0,0.20716263353824615,0.6282795803612174,0.04287111120602581,0.9922588467597961,0.9845176970375178,0.1875,0.8125,0.09833700531132475,0.2767129917932382,0.6460472411697219,0.0,1.0,0.0,0.0,
0.35108794666826726,0.12664417415317775,0.16566383797436426,0.2804514064095377,0.31585286125403295,0.3118201131722102,0.345758298012971,0.34923523994942934,0.33407257447883126,0.3531284863869687,0.33255511765376095,0.3370064562718379,0.7644659895776192,0.4399524375743163,0.8780789250794789,1.3875,0.0,0.0,0.20927448570728302,0.548716567314758,0.05279132466113853,0.9856267520065966,0.9712535050930455,0.5172413793103449,0.4827586206896552,-0.018098780669564614,0.11682451169728597,0.689434980066583,0.03508771929824561,0.22218869626522064,0.058333333333333334,0.4059037653589139,
0.2768584745377302,0.15773172905525848,0.38188421474727224,0.3623357006873215,0.40585353516864536,0.3773714911373617,0.3857937604119159,0.3343090805626068,0.3233966025209159,0.2934991181363306,0.2844689324462725,0.2949942448341306,0.66877843141838,0.4756335282651072,0.8809175045598915,1.2727272727272727,1.0,0.0,0.22046272456645966,0.4466714854887158,0.045159059018709466,0.9899757078715733,0.9799514174943657,0.5714285714285714,0.42857142857142855,-0.0009690959052667854,0.22334349415153135,0.6980127597014475,0.0,0.32662394642829895,0.2,0.0,
0.2986797447531269,0.0716236416769505,0.1974555339053713,0.30311227479428127,0.3576594235733162,0.35423513006699936,0.3179430583484173,0.3341148953632576,0.3272916223514238,0.3786343944815135,0.36622512165320276,0.36450972997963504,0.8610688018203346,0.4412107101280559,0.878883850772459,1.3103448275862069,0.0,0.0,0.21847280859947205,0.55083032366483,0.04707547023263214,0.9889487836320522,0.9778975565479753,0.3389830508474576,0.6610169491525424,0.022779456383852304,0.02358931097153638,0.6741402872147185,0.0,0.17865407466888428,0.0392156862745098,0.10525264413428503,
0.3444680864612261,0.18669090140363434,0.5232637697298526,0.3831789304812101,0.37514353292473485,0.3431438856019919,0.3166078738786987,0.29180520904522744,0.33169975583982236,0.2832872326062527,0.3164804633758742,0.30765804455638707,0.7162439662620962,0.5285285285285285,0.8902130076797686,1.631578947368421,0.0,0.0,0.2168472856283188,0.30711048175295264,0.0457754414714831,0.9912705291872439,0.982541057468473,0.391304347826087,0.6086956521739131,0.04615044013515932,0.30502670751565636,0.6698127775672,0.045454545454545456,0.2708224654197693,0.08333333333333333,0.0,
0.0,0.10101010101010101,0.2713699171717177,0.35656315650669546,0.30454328500671585,0.37700034918135983,0.4276972147449577,0.42604248206930756,0.3969749664553782,0.38228831860494916,0.4199893667768695,0.389750934850397,0.763215979557682,0.6518987341772152,0.9154848369253216,1.1666666666666667,0.0,0.0,0.20902055501937866,0.7699132157076527,0.024830818256466842,0.9958778818448385,0.9917557527126822,0.4166666666666667,0.5833333333333334,-0.25599491274668684,0.18640615384218445,0.5951478416106526,0.09090909090909091,0.3126886487007141,0.0,0.0,
0.25034256797149645,0.10921635921635921,0.21943343217624145,0.29092001517419774,0.3339968249796901,0.3347092255459289,0.33049608792296886,0.36225608119304925,0.343698092044713,0.3563445399770796,0.2971401263834337,0.33980239649576366,0.6295914480041106,0.45790816326530615,0.8827973148891363,1.2075471698113207,0.0,0.0,0.22116604447364807,0.5333926856245075,0.03781440679376522,0.9906031749465248,0.9812063511143523,0.32727272727272727,0.6727272727272727,0.008341003908036845,0.2368307893407983,0.6906103591003355,0.018518518518518517,0.2009454071521759,0.025,0.0,
0.24974738624454898,0.08364784521034521,0.26853709858770264,0.3113523261285421,0.3283674874567201,0.3869478662225021,0.385077717307034,0.3580076870622378,0.36630290078406474,0.38572315586173794,0.36433280965150566,0.32864385077463976,0.7118923278581916,0.3953488372093023,0.8592768291977012,1.15,0.0,0.0,0.2215878963470459,0.5229839249973989,0.052550302265127684,0.986980249102299,0.9739604987318251,0.4230769230769231,0.5769230769230769,0.01270211519738593,0.1658803195397022,0.6604251224702957,0.0196078431372549,0.3669414520263672,0.32142857142857145,0.09130655114461803,
0.35989052589450565,0.2029645191409897,0.21152186638679424,0.3749293934096813,0.30724553046012126,0.36453073481853093,0.3430841879736283,0.3239071966737559,0.420618779395772,0.40418196127050277,0.42964698834283266,0.3793954204848425,0.6655631487215445,0.5555555555555556,0.8888507971533122,1.1111111111111112,0.0,1.0,0.2099132537841797,0.3541092588784323,0.04010814593975566,0.9923623076507023,0.9847246047242412,0.2857142857142857,0.7142857142857143,-0.07969424279465279,0.32363190745951415,0.6501289705529475,0.0,0.3542291224002838,0.16666666666666666,1.1102230246251565e-16,
0.3023250500361125,0.11428806532973199,0.1706883951240478,0.34517360835857613,0.3463020727687793,0.3452947084128013,0.3550624991094349,0.32893765753695786,0.38290838294589324,0.2930135719659926,0.3098740478014271,0.37424663203556624,0.6444211329014224,0.5152057245080501,0.8951670370999952,1.2916666666666667,0.0,0.0,0.21437472105026245,0.5682267840492404,0.03129445453333245,0.9939442078272501,0.987888409054647,0.1794871794871795,0.8205128205128205,-0.009028754335910313,0.09030999211883248,0.6676531633778957,0.0,0.18599173426628113,0.0,0.0,
0.3240647575129633,0.14522635484173946,0.21675482002446808,0.31830927889686594,0.34516870058357196,0.3706789672998346,0.37653723730783933,0.3745436409849346,0.3557161776007973,0.31225584657313893,0.3502290142226271,0.29424433720371823,0.839409451844183,0.4875444839857651,0.8865397562005479,1.56,0.0,0.0,0.21935416758060455,0.5092429609467792,0.06383083733527511,0.9793292362439004,0.9586584655304538,0.5,0.5,0.009404248513975737,0.22372196111425544,0.6956209920001429,0.02702702702702703,0.2231832593679428,0.01282051282051282,0.0,0.0
