sentiment_analysis.sentiment_volatility,sentiment_analysis.average_sentiment,stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD,thematic_analysis.entropy_score,story_idx,sentiment_analysis.emotional_richness,stylistic_analysis.rhetorical_devices.total_count,coherence_analysis.best_num_topics,sentiment_analysis.variance_sentiment,sentiment_analysis.emotional_volatility,sentiment_analysis.emotional_persistence
1.2646495809353022,-0.3527313687986779,88.16095307019987,0.929823631416745,126,1.7142857142857142,18,6,0.842967722501142,0.5185185185185185,0.48148148148148145
1.3622702869826306,-0.15207810360432353,78.33578838174273,0.8864901902657509,129,1.0,2,4,0.9295847503021992,0.3333333333333333,0.6666666666666666
1.3341983628243472,-0.4292743872252426,110.18134343641205,0.7743974703476993,132,0.8571428571428571,2,9,0.7858020921862666,0.5384615384615384,0.46153846153846156
0.9536578416223267,-0.6415975633560895,96.98701730427126,0.9554820237218408,135,1.0,23,7,0.5648834116949428,0.21052631578947367,0.7894736842105263
1.427216815643011,-0.029276032996437464,87.88542974153088,0.9665385514523047,138,1.2857142857142858,15,5,0.9361647824288258,0.5405405405405406,0.4594594594594595
0.776264956354053,-0.6930151814565761,76.77271761132714,0.8068700262518481,141,0.8571428571428571,20,5,0.4989506568494172,0.1794871794871795,0.8205128205128205
1.2572634640434175,-0.20665859202003609,73.67363349107936,0.9675349823018012,144,2.0,11,6,0.9194694599559464,0.6078431372549019,0.39215686274509803
1.4425558122279813,-0.493201948767819,168.7622825714063,0.935944697445866,147,1.1428571428571428,9,10,0.7315167747518546,0.7333333333333333,0.26666666666666666
1.159971066678241,0.10616994680770274,66.59028884565095,0.9556604154426415,150,1.8571428571428572,19,3,0.9702617188363212,0.5636363636363636,0.43636363636363634
1.225771084147363,-0.1453249568202799,73.16578621183545,0.9434883499074127,153,0.42857142857142855,11,6,0.9549239545659104,0.20588235294117646,0.7941176470588235
1.4456881393362453,-0.19016668821825797,128.46813090003104,0.9058256125113213,156,1.2857142857142858,16,4,0.8907920348325864,0.35714285714285715,0.6428571428571429
1.3230707769062988,-0.38505187604333396,246.1467764767599,0.9172097224626077,159,0.8571428571428571,8,3,0.8253227267686599,0.22727272727272727,0.7727272727272727
1.2040028752740484,-0.48810221536339005,72.0358658379547,0.9395230524028947,162,1.7142857142857142,15,5,0.7407935015156658,0.5185185185185185,0.48148148148148145
1.188268981756912,0.44812284358777105,86.13236827577747,0.9565427490700302,165,1.1428571428571428,10,3,0.7825144127695252,0.38461538461538464,0.6153846153846154
1.3148773566531187,-0.022673932490870356,187.3666281254787,0.9731973151785932,168,1.0,7,2,0.954527336895991,0.5416666666666666,0.4583333333333333
1.265380323483129,-0.49557237744738813,62.97489324437784,0.8112781244591328,171,0.5714285714285714,17,8,0.7379253236920351,0.42857142857142855,0.5714285714285714
1.277088681509865,0.24546348337753443,97.0914815355145,0.6445680921309757,174,1.7142857142857142,18,3,0.9155811280704932,0.5161290322580645,0.4838709677419355
1.3989898478479255,-0.03869276692898109,88.53203197405006,0.9345154830993556,177,1.2857142857142858,25,2,0.9690582750882548,0.6428571428571429,0.35714285714285715
1.0440004065988409,0.0659114170582676,111.74268905397861,0.9568273036287808,180,1.4285714285714286,16,7,0.9734276843314664,0.2631578947368421,0.7368421052631579
1.2845287293264418,-0.2532106970920722,168.1114852900193,0.9692073875790439,183,0.42857142857142855,20,3,0.8229587296704968,0.03225806451612903,0.967741935483871
1.3006107869831787,0.1717811920920965,54.24104945566786,0.9329350879565487,186,1.7142857142857142,9,4,0.9591338408432928,0.6071428571428571,0.39285714285714285
1.2484561458183965,-0.23248375909281008,251.935491970946,0.8824252235446576,189,0.5714285714285714,11,7,0.9186558025584081,0.1,0.9
1.3462564082864465,0.2984763281454798,86.24211190595403,0.8792632599140555,192,0.8571428571428571,19,4,0.8624357434134962,0.30612244897959184,0.6938775510204082
1.442488587664632,0.29736117255347577,178.3953356646801,0.8710490642551529,195,1.1428571428571428,10,9,0.8722694814013777,0.4090909090909091,0.5909090909090909
1.238595482977914,-0.2563315605705914,52.94192323823248,0.8739070607260524,198,2.4285714285714284,18,4,0.9010856451222562,0.6785714285714286,0.32142857142857145
1.1640136185514964,-0.536822675010522,87.39843578952491,0.8537510532665805,201,0.5714285714285714,11,7,0.6818529781253986,0.23529411764705882,0.7647058823529411
1.3603517291998661,0.17556838454672685,98.51611822023631,0.8382234297662623,204,1.1428571428571428,14,8,0.8963755302180075,0.4473684210526316,0.5526315789473685
0.9318742621522814,0.24406692859871934,58.43076923076923,0.9165164431996026,207,1.1428571428571428,13,2,0.8726922356792919,0.9285714285714286,0.07142857142857142
1.5686893325145426,-0.06896224413895442,91.13780081751983,0.8895460704732494,210,1.5714285714285714,10,10,0.9473236026600946,0.45098039215686275,0.5490196078431373
1.1086997941276295,0.17117879636272595,114.61972708595808,0.893412814158753,213,1.2857142857142858,12,4,0.9484606406689127,0.2982456140350877,0.7017543859649122
1.3073633532097868,-0.30093095896723254,113.54608309229513,0.9658662974004119,216,1.2857142857142858,20,9,0.8760924063892789,0.2777777777777778,0.7222222222222222
0.685439765856542,-0.4878571679146262,152.27586206896552,1.0,219,0.5714285714285714,5,8,0.7347796420558728,0.42857142857142855,0.5714285714285714
1.3866395397315758,-0.24189903975724625,95.66262821004756,0.97348845620762,222,2.7142857142857144,14,5,0.9010666425539035,0.74,0.26
1.2589968676139933,0.268333742776039,127.50126882084251,0.9591479170272448,225,0.42857142857142855,15,4,0.9093011105008333,0.5,0.5
1.2950243049233718,0.005698423774447292,177.70755979547715,0.7219280948873623,228,0.2857142857142857,4,3,0.9519777510759081,0.36363636363636365,0.6363636363636364
1.0218573383811353,-0.6763389436902278,69.99185526408428,0.9432937242129212,231,1.7142857142857142,0,5,0.519245124243506,0.6,0.4
1.2862132530133235,-0.18941994723440572,93.99578922700564,0.8947257444452276,234,1.2857142857142858,14,4,0.9311895250931417,0.25925925925925924,0.7407407407407407
1.4093607699183708,-0.20414289368760227,79.58497920109409,0.8752063345989799,237,2.142857142857143,24,5,0.9236602637173692,0.5769230769230769,0.4230769230769231
1.1589008769926097,-0.083341000922795,72.18005381705314,0.897460200818325,240,1.2857142857142858,16,7,0.9385958410064816,0.35714285714285715,0.6428571428571429
1.3208198816506693,0.13306169961579145,49.2120872115262,0.7984806893213608,243,0.8571428571428571,24,5,0.9567166279082375,0.3793103448275862,0.6206896551724138
1.254673596362042,0.4560283149634911,87.71875,0.7219280948873623,246,0.5714285714285714,2,3,0.7774129384970911,0.3,0.7
1.2251643618366002,0.5721244239306543,83.50234560139285,0.9602297178607614,249,1.4285714285714286,3,8,0.5026450323979825,0.7777777777777778,0.2222222222222222
1.17803462011538,0.03094306845205689,113.76813013669462,0.9558017406425728,252,1.5714285714285714,16,6,0.9531767029287345,0.6216216216216216,0.3783783783783784
1.1851880947122817,-0.3284838415371875,-3692.5365412445526,0.9697238998682475,255,1.0,3,2,0.8714660307489809,0.75,0.25
1.419815419013044,-0.20995730682778613,102.92964597636643,0.9646600103740803,258,2.142857142857143,13,5,0.9406266795100686,0.6486486486486487,0.35135135135135137
1.270024316586783,-0.11256334518677452,133.40914272237728,0.9306282244165779,261,0.8571428571428571,14,8,0.9610729239686534,0.6470588235294118,0.35294117647058826
1.4707390400905263,-0.1891340244512417,151.4150682669494,0.9630643588204708,264,2.0,19,3,0.9383776647458125,0.48214285714285715,0.5178571428571429
1.0281221562332001,-0.6239410086073568,138.02400789771127,0.7796616846003025,267,1.1428571428571428,11,3,0.5949222214712431,0.3076923076923077,0.6923076923076923
0.8372237689164258,0.8163222665864263,83.48353758130338,0.6231365243984397,270,0.5714285714285714,14,5,0.3144913724202255,0.18181818181818182,0.8181818181818182
0.8496510687646859,-0.8295252010866534,74.98146768117688,0.6500224216483541,273,0.7142857142857143,17,8,0.30257230958976344,0.45454545454545453,0.5454545454545454
1.2141613045462114,-0.14019500926951878,83.47360248447205,0.9591479170272448,276,0.42857142857142855,12,9,0.9621888981482974,0.3076923076923077,0.6923076923076923
1.142085039221062,0.15364705325337127,124.55961894957974,0.7872226051203908,279,0.8571428571428571,20,2,0.9063118629174249,0.3333333333333333,0.6666666666666666
1.2242810904305876,0.49638393010536674,79.0216112985155,0.9690222556651344,282,0.5714285714285714,7,10,0.7120996686478134,0.4,0.6
1.2119027149007895,0.38985558666298975,117.5624286596038,0.8387168828181184,285,0.8571428571428571,21,4,0.8267889575784423,0.17777777777777778,0.8222222222222222
1.4384718845426048,-0.07902407840204735,66.4893771695048,0.967132018086354,288,1.4285714285714286,12,2,0.9388684912862382,0.8571428571428571,0.14285714285714285
1.209891558223808,-0.17582286104409242,125.9613010815097,0.967132018086354,291,0.7142857142857143,9,3,0.9401545960683068,0.25,0.75
1.5029553872421217,0.31868821498937905,32.74216320516788,0.9755037590061088,294,1.1428571428571428,3,9,0.8651820776172658,0.6428571428571429,0.35714285714285715
0.9080746383843261,0.34316146534939224,64.60349129428297,0.7896900821428476,297,0.7142857142857143,5,3,0.7921714416259193,0.5,0.5
1.5253883364423755,0.12255014507536544,71.73732057416268,0.9751060324573735,300,0.7142857142857143,11,2,0.9625749635106263,0.6,0.4
1.4417466760223914,-0.14657972822481366,169.12647391117548,0.967132018086354,303,1.1428571428571428,10,3,0.9561665624238129,0.5384615384615384,0.46153846153846156
1.1273643285361576,-0.4879363361833384,121.12904691617214,0.9283832117695865,306,0.7142857142857143,3,9,0.7283159190815709,0.3333333333333333,0.6666666666666666
0.8829895089990939,-0.3301315324702848,63.1282967032967,0.875,309,0.7142857142857143,4,3,0.8260319066068869,0.25,0.75
1.4581786872998648,-0.16664545101230033,60.36271621001072,1.0,312,0.2857142857142857,8,8,0.9408739752586245,0.18181818181818182,0.8181818181818182
1.4481946338323393,-0.20781220017621915,94.05946081235699,0.9591479170272448,315,1.0,9,2,0.8873902666288022,0.7142857142857143,0.2857142857142857
1.466618973566704,-0.17642986317708467,71.44474337207784,0.9629610647945147,318,1.0,10,10,0.9049739992017446,0.8571428571428571,0.14285714285714285
1.5093012368563792,-0.35668608721907197,122.70345956954918,0.979569764547061,321,0.8571428571428571,9,10,0.7835705205794595,0.4375,0.5625
1.263463136509121,-0.38020839751250324,103.25226860254082,0.9211854965885544,324,0.7142857142857143,3,10,0.8280799697963409,0.5,0.5
1.305041086883912,-0.3464908066089265,83.85542364805171,1.0000000000000004,327,0.7142857142857143,10,9,0.7960187333581773,0.6923076923076923,0.3076923076923077
0.9750619147004838,0.23070718511007726,56.371703452178835,0.9697238998682475,330,0.5714285714285714,0,8,0.9285177489758214,0.3333333333333333,0.6666666666666666
0.9055724646583252,0.19789349309479196,65.70420735275444,0.9755037590061088,333,1.0,6,3,0.9404493370354492,0.7857142857142857,0.21428571428571427
1.1010115948352406,-0.4231043772805216,101.53225885705862,0.9755037590061088,336,0.5714285714285714,11,3,0.7951787886259575,0.46153846153846156,0.5384615384615384
1.7823187805374958,-0.0022637969038138786,181.22280073027252,0.9165164431996026,339,0.2857142857142857,6,4,0.978879331932884,0.18181818181818182,0.8181818181818182
1.248648816499279,-0.5325407487465642,141.6828520058758,0.7248340915057601,342,0.7142857142857143,13,2,0.6811765960581375,0.5,0.5
1.5442499218352264,-0.21495398567834248,168.53469930641145,0.9690222556651344,345,1.0,12,3,0.9038552707243901,0.7142857142857143,0.2857142857142857
1.4814799262699387,0.05750634968417751,129.48175594966008,0.967132018086354,348,0.8571428571428571,0,9,0.9657211938432461,0.4375,0.5625
0.9471335270280608,-0.6922077701565286,79.66632503223786,0.5435644431995964,351,0.2857142857142857,5,3,0.43730615666881534,0.2,0.8
1.311435097080937,-0.29674517950375695,104.99931636882346,0.9755037590061088,354,1.1428571428571428,6,10,0.8760948596842674,0.6153846153846154,0.38461538461538464
1.0126267867303493,-0.6616954863178156,63.50973161324194,0.8699155297736261,357,0.42857142857142855,6,4,0.5382221696769444,0.18181818181818182,0.8181818181818182
1.3907852235956744,-0.2050557458618035,51.617306382012266,0.9629610647945147,360,1.0,8,2,0.9259453745861254,0.5,0.5
0.8424820607808232,-0.8242177608578155,95.1707152323817,0.9697238998682475,363,0.42857142857142855,9,2,0.301686908397594,0.6363636363636364,0.36363636363636365
0.7535823605284877,-0.7244579168308216,92.92992887006571,0.979569764547061,366,0.8571428571428571,14,8,0.4557129937493002,0.5,0.5
1.5775337531242075,-0.3302621453379591,111.20067540205946,0.979569764547061,369,1.1428571428571428,3,2,0.867373979613183,0.5,0.5
1.0218287264718082,-0.4163001218604712,46.999086517924624,0.9755037590061088,372,0.7142857142857143,11,2,0.7496507380258269,0.6666666666666666,0.3333333333333333
1.13632287692834,-0.22374668952155238,110.56568030973452,0.9755037590061088,375,0.7142857142857143,2,2,0.8892838439112595,0.5714285714285714,0.42857142857142855
1.5145648475951574,-0.24012862664676504,100.87536887469196,0.9306282244165779,378,1.0,7,2,0.8712794442785496,0.5333333333333333,0.4666666666666667
1.1591381485203878,-0.20219229206753273,86.45080403306426,0.8649735207179273,381,1.0,9,9,0.9259841439281151,0.7857142857142857,0.21428571428571427
1.46405312373767,-0.3331099784845719,90.92580795547667,1.0000000000000004,384,0.2857142857142857,9,2,0.8739360516975686,0.18181818181818182,0.8181818181818182
1.4024384031274029,-0.22321559455965392,71.72565466448445,0.9697238998682475,387,0.42857142857142855,10,9,0.8541444313504646,0.0,1.0
1.3539063838626493,-0.16347039791289716,107.50375447233483,0.8631205685666311,390,0.5714285714285714,6,2,0.9018516582163937,0.2857142857142857,0.7142857142857143
1.0216178232055573,-0.746321189635637,82.77610376501141,0.9283832117695865,393,1.1428571428571428,12,10,0.4281992891095093,0.8666666666666667,0.13333333333333333
1.3375028802652391,0.0007845896798244212,69.32416364798637,0.9629610647945147,396,1.0,12,2,0.970158344434344,0.3333333333333333,0.6666666666666666
1.2666538871799375,-0.5352514258299309,97.45436716514334,0.9755037590061088,399,0.2857142857142857,1,3,0.6963181682705627,0.0,1.0
0.9089470665783314,-0.580583116877824,35.616596750651674,0.7248340915057601,402,0.42857142857142855,20,9,0.619912418419812,0.5,0.5
1.050916543480516,-0.6300725840212015,69.92013060050138,0.9697238998682475,405,1.2857142857142858,4,7,0.5760494572395308,0.6,0.4
1.5563271099814047,-0.058334648140076106,64.74257602862255,0.9455305560363264,408,0.2857142857142857,10,9,0.9695009381304577,0.125,0.875
1.062885636554256,-0.4478180112888698,57.24113684044782,0.7896900821428476,411,0.2857142857142857,3,8,0.7704053367344642,0.0,1.0
0.9930288683460541,0.2934863656992093,62.93262736546532,0.979569764547061,414,1.2857142857142858,10,3,0.9015974775447597,0.5625,0.4375
0.9926337987010204,0.2940012197873062,65.5965984586766,0.7743974703476993,417,1.4285714285714286,14,7,0.8952049539028414,0.875,0.125
1.4528492818944674,-0.49705744032204774,75.46553867699387,0.9697238998682475,420,0.8571428571428571,12,3,0.7283405963036408,0.5454545454545454,0.45454545454545453
1.4959676632312966,-0.19482491187518464,97.41344559255008,1.0000000000000004,423,0.7142857142857143,6,6,0.9417125225304631,0.2857142857142857,0.7142857142857143
0.8842498748332795,-0.23026325270257075,45.21965156761772,0.9165164431996026,426,1.0,10,2,0.8994382507167067,0.5333333333333333,0.4666666666666667
1.1831984089215608,0.337326238079307,76.86457993084261,0.9755037590061088,429,1.1428571428571428,9,9,0.8638890621882822,0.6428571428571429,0.35714285714285715
1.1266843078927276,-0.49076048581991927,111.98445210687561,0.9211854965885544,432,1.0,0,2,0.7312411498636063,0.3333333333333333,0.6666666666666666
0.7505095832086569,-0.8622247003600932,112.4837148628177,0.9528195311147832,435,0.42857142857142855,4,4,0.2450281110263735,0.07142857142857142,0.9285714285714286
1.4974425008531593,-0.3228719249406519,96.84210958679043,0.9751060324573735,438,0.8571428571428571,13,9,0.8530242985505965,0.29411764705882354,0.7058823529411765
1.372207327637119,0.07595210908912123,115.85914826162471,1.0,441,1.4285714285714286,9,4,0.8892210906522945,0.6428571428571429,0.35714285714285715
1.253364759802851,-0.49642873942502774,102.89111061601872,0.886682880001534,444,0.8571428571428571,17,2,0.7314556864062297,0.4666666666666667,0.5333333333333333
1.1052918730227481,-0.6835883163023807,71.06400421597522,0.9755037590061088,447,0.5714285714285714,10,6,0.47339049351187573,0.5384615384615384,0.46153846153846156
1.3054750483932893,0.3906214766029734,56.98398012485337,1.0,450,0.8571428571428571,7,10,0.6977873750019223,0.6363636363636364,0.36363636363636365
1.0985918410451225,-0.15635166605352424,86.07722446074688,0.8322488896002307,453,1.0,3,10,0.9363196298401375,0.38461538461538464,0.6153846153846154
1.0994842665374538,-0.6436096082496292,107.23028463499566,0.8527924884900406,456,0.5714285714285714,6,9,0.5704249885628585,0.3125,0.6875
1.467611626063419,-0.1997420383442659,149.73366593767088,0.9591479170272448,459,0.7142857142857143,4,2,0.9503567348481626,0.6666666666666666,0.3333333333333333
1.0892877301342694,-0.27423858266722945,32.92305487892248,0.9283832117695865,462,0.8571428571428571,7,2,0.8904506984710092,0.6923076923076923,0.3076923076923077
1.399177472127961,-0.5384508971295033,68.77574349363567,0.8962406251802891,465,0.7142857142857143,9,8,0.6943185535059271,0.3333333333333333,0.6666666666666666
0.8677124883242494,-0.7817663835927046,108.43951961594868,0.9629610647945147,468,0.7142857142857143,5,3,0.3043095248393151,0.3076923076923077,0.6923076923076923
1.4021017099610293,-0.014051365811610594,175.37558134564716,0.9697238998682475,471,0.7142857142857143,12,3,0.9167051005504905,0.5454545454545454,0.45454545454545453
1.2287262350332473,-0.4343125549653037,166.7893168173697,0.9609640474436812,474,0.7142857142857143,7,8,0.7576060842678971,0.6,0.4
0.9062663967155458,-0.5973258664792714,52.15440660278911,0.9165164431996026,477,0.8571428571428571,7,9,0.6304894631204792,0.7142857142857143,0.2857142857142857
1.4856532368927269,-0.3445802062206591,72.67418007026427,0.9283832117695865,480,1.2857142857142858,9,2,0.8513371143724514,0.9285714285714286,0.07142857142857142
1.5662264673099788,0.3633656585433831,169.18661169214266,1.0,483,0.8571428571428571,2,10,0.7712021797313343,0.35714285714285715,0.6428571428571429
0.9334860427084076,-0.5671512963557949,70.33298361899725,1.0,486,1.0,5,3,0.6573214538816995,0.46153846153846156,0.5384615384615384
1.0938422607011493,0.28749472633353435,70.76675634842496,0.9629610647945147,489,0.5714285714285714,10,2,0.8933538049918487,0.3076923076923077,0.6923076923076923
1.193106984693469,-0.05289231353398303,88.2989061170081,0.967132018086354,492,0.8571428571428571,14,10,0.970069320697736,0.5,0.5
0.9066326930917846,-0.464355661184527,80.28749718066311,0.9629610647945147,495,1.5714285714285714,2,4,0.7660750692175827,0.5714285714285714,0.42857142857142855
1.321353101092507,-0.018349064988017614,63.413594018767995,0.9629610647945147,498,0.2857142857142857,6,8,0.9524792885543235,0.3076923076923077,0.6923076923076923
1.0864515530473131,0.46072902187734144,76.61652370933808,0.9751060324573735,501,0.7142857142857143,13,9,0.7164377179603532,0.13333333333333333,0.8666666666666667
1.3443819837437518,-0.5152810778146466,85.75338906368037,0.9211854965885543,504,0.5714285714285714,3,7,0.6231521102228019,0.5,0.5
1.5847945295156158,-0.19997361768425131,120.08058706762596,0.8322488896002307,507,0.5714285714285714,7,2,0.9461714329223194,0.5714285714285714,0.42857142857142855
1.4981293723937812,-0.3843038488143625,194.06216006216005,0.9211854965885544,510,0.5714285714285714,12,3,0.8301998429132769,0.4166666666666667,0.5833333333333334
1.0551928244195934,-0.06737936799569676,51.308970099667775,0.9629610647945147,513,1.0,9,9,0.9738195116850648,0.2857142857142857,0.7142857142857143
1.4415374723297583,-0.003934967019761514,54.998601398601394,0.9283832117695865,516,0.7142857142857143,7,2,0.9766614904343572,0.3076923076923077,0.6923076923076923
0.0024522274764213624,-0.9971146598691121,13.579240037071362,0.0,519,0.5714285714285714,4,2,2.918710458329662e-06,0.6666666666666666,0.3333333333333333
0.6805854305031297,-0.4157859165679838,50.746987951807235,0.9755037590061088,522,1.2857142857142858,6,7,0.7533064044664417,0.6666666666666666,0.3333333333333333
1.2642384848892951,-0.5181614687272276,65.14693986237222,0.7896900821428476,525,0.42857142857142855,5,6,0.68275996599654,0.3333333333333333,0.6666666666666666
1.2711205716747114,0.06727218224058071,86.86131399676944,0.9165164431996026,528,1.1428571428571428,10,4,0.9629259463468518,0.5,0.5
1.339195950688879,0.27910323311724433,28.971354965343806,0.967132018086354,531,0.8571428571428571,15,7,0.8973719909783316,0.46153846153846156,0.5384615384615384
1.2714690837131328,0.5356870667176106,146.7837769964842,0.9211854965885543,534,0.7142857142857143,2,4,0.7023471685173727,0.5833333333333334,0.4166666666666667
1.3880269624892903,0.32707040703389795,57.549061680007966,0.8962406251802891,537,1.4285714285714286,1,8,0.863570034525434,0.7857142857142857,0.21428571428571427
1.3402840172070982,-0.2447325713437749,39.844065775594544,0.9141008920185653,540,0.42857142857142855,7,2,0.9071180015936006,0.13333333333333333,0.8666666666666667
1.4129066093538754,-0.13196048491590773,20.14625233152218,0.9211854965885544,543,0.7142857142857143,15,2,0.9403250735121392,0.4666666666666667,0.5333333333333333
1.3504878917018153,-0.19926453804364427,112.88398881559772,0.9211854965885543,546,0.7142857142857143,3,3,0.9085224740021799,0.5714285714285714,0.42857142857142855
0.7461036948819915,-0.8435484967558295,60.96376811594203,0.9306282244165779,549,1.1428571428571428,8,3,0.2371594105249447,0.7333333333333333,0.26666666666666666
